Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Tag 2,Product Tag 3,Product Tag 4,Product Tag 5,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price INR,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url
,plastic-golf-set-with-golf-sticks-platform-cup-2-balls-kids-boys-girls-realistic-golf-game-set-for-both-indoor-outdoor-gamemulticolor-pack-of-1,"Plastic Golf Set with Golf Sticks, Platform Cup & 2 Balls Kids Boys",,"<p><span>Kids golf set designed to introduce young ones to the fun of golfing in an engaging way. • Indoor/Outdoor Play: Suitable for both indoor and outdoor play, allowing kids to practice their swing anywhere. • Helps kids develop hand-eye coordination, focus, and an interest in sports from an early age. The set includes a durable golf club, a ball, and a target ring, ensuring hours of fun-filled practice sessions. Crafted with high-quality materials, this golf set is suitable for both indoor and outdoor use</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/plastic-golf-set-with-golf-sticks-platform-cup-2-balls-kids-boys-girls-realistic-golf-game-set-for-both-indoor-outdoor-gamemulticolor-pack-of-1/2255b170-b345-4618-8c5e-d9dee0f1bb0d.jpg,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,'575,,TRUE,FALSE,0,,,,,,,,518,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/plastic-golf-set-with-golf-sticks-platform-cup-2-balls-kids-boys-girls-realistic-golf-game-set-for-both-indoor-outdoor-gamemulticolor-pack-of-1/c0f0781a-cf28-4852-a989-57fc2e0fa69d.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/plastic-golf-set-with-golf-sticks-platform-cup-2-balls-kids-boys-girls-realistic-golf-game-set-for-both-indoor-outdoor-gamemulticolor-pack-of-1/9fa9292f-b1b7-44cb-a299-738bf2a879a1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/plastic-golf-set-with-golf-sticks-platform-cup-2-balls-kids-boys-girls-realistic-golf-game-set-for-both-indoor-outdoor-gamemulticolor-pack-of-1/490ff9c4-63d5-4d09-b3d0-966237facb4c.jpg,,,,,
,porsche-mccann-toy-car,Porsche McCann Toy Car,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【5"" Model Car】Package Car size: Approx. 6x2.6x2.6in. Package Weight: Approx. 0.36pounds. Suitable for playing. Great for KIDS, BOYS, GIRLS, ADULTS.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Good Quality, Realistic Interior】Toy Car was made of zinc alloy, with plastic parts, rubber tires. Detailed interior and exterior trim.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Opening Doors, Pull Back】The two sides doors of pull back car could be opened. Put the car on the ground, hold down the body and pull it back, the car will drive forward with a pull back force.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Awesome Present】Get the car model for your kid or as a lovely surprise for friends. The toy car model makes for a wonderful present for Christmas or birthdays.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【100% Service】We provides 100% after-sales service satisfaction, returns within 30 days after receipt and 1 year after-sales service.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/a5ae5013-605c-43db-aebc-928d41876fb2.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: orange,,,FALSE,FALSE,0,,,,,,,,1149,Color,orange,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/e649620b-4fc2-4c2e-9ef1-c8cde12633ea.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/c0305cd7-7925-4afa-9fcf-b90e6e425067.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/89c4ed2b-96b2-4fd1-8d90-0131baf4e951.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/7cd22f41-9d4f-4324-8d82-aa1eec6f5f52.webp,,,,
,porsche-mccann-toy-car,Porsche McCann Toy Car,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【5"" Model Car】Package Car size: Approx. 6x2.6x2.6in. Package Weight: Approx. 0.36pounds. Suitable for playing. Great for KIDS, BOYS, GIRLS, ADULTS.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Good Quality, Realistic Interior】Toy Car was made of zinc alloy, with plastic parts, rubber tires. Detailed interior and exterior trim.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Opening Doors, Pull Back】The two sides doors of pull back car could be opened. Put the car on the ground, hold down the body and pull it back, the car will drive forward with a pull back force.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Awesome Present】Get the car model for your kid or as a lovely surprise for friends. The toy car model makes for a wonderful present for Christmas or birthdays.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【100% Service】We provides 100% after-sales service satisfaction, returns within 30 days after receipt and 1 year after-sales service.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/a5ae5013-605c-43db-aebc-928d41876fb2.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: blue,,,FALSE,FALSE,0,,,,,,,,1149,Color,blue,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/e649620b-4fc2-4c2e-9ef1-c8cde12633ea.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/c0305cd7-7925-4afa-9fcf-b90e6e425067.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/89c4ed2b-96b2-4fd1-8d90-0131baf4e951.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/7cd22f41-9d4f-4324-8d82-aa1eec6f5f52.webp,,,,
,porsche-mccann-toy-car,Porsche McCann Toy Car,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【5"" Model Car】Package Car size: Approx. 6x2.6x2.6in. Package Weight: Approx. 0.36pounds. Suitable for playing. Great for KIDS, BOYS, GIRLS, ADULTS.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Good Quality, Realistic Interior】Toy Car was made of zinc alloy, with plastic parts, rubber tires. Detailed interior and exterior trim.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Opening Doors, Pull Back】The two sides doors of pull back car could be opened. Put the car on the ground, hold down the body and pull it back, the car will drive forward with a pull back force.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Awesome Present】Get the car model for your kid or as a lovely surprise for friends. The toy car model makes for a wonderful present for Christmas or birthdays.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【100% Service】We provides 100% after-sales service satisfaction, returns within 30 days after receipt and 1 year after-sales service.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/a5ae5013-605c-43db-aebc-928d41876fb2.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: black,,,FALSE,FALSE,0,,,,,,,,1149,Color,black,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/e649620b-4fc2-4c2e-9ef1-c8cde12633ea.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/c0305cd7-7925-4afa-9fcf-b90e6e425067.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/89c4ed2b-96b2-4fd1-8d90-0131baf4e951.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/porsche-mccann-toy-car/7cd22f41-9d4f-4324-8d82-aa1eec6f5f52.webp,,,,
,powerful-laser-light,Powerful Laser Light,,"<p><span>This green laser pointer, with aluminum alloy frosted shell, strong and durable. Equipped with a delicate hand cord design, easy to carry. Rotate to remove the star cap and experience the long-range green laser beam. Laser pointer with star cap adjustable mode.</span><br><span>This The PEN SIZE and with richer applications laser pointer is a good guide for your traveling, and a good tool for pointing to the faraway.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/8eb00a91-203b-4f4b-80b8-499d4fb6eca2.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,399,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/8eb00a91-203b-4f4b-80b8-499d4fb6eca2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/48870739-dad6-4561-b6f6-fc55e5fb835e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/22732767-112d-43c5-945a-7f41c21d73de.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/4a6fafea-52b7-4045-81d6-357b55234ee4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/a2cfd4b3-4130-4dc7-92e8-5a6c9837ea8c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/powerful-laser-light/046dc8e5-428e-465c-9094-f921c488a84e.jpg,,
,pubg-gun-set,PUBG Gun Set,,"<p> </p>
<p>HALO NATION Pubg Accessories includes –  2 pubg pistol,  1 Maschete, 1 mini pan, 6 Foam Bullets &amp; 7 Plastic Bullets</p>
<p>Be the last one standing in this enormous battleground !</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/pubg-gun-set/de06aa6c-d2e2-45ca-96b4-7da6b4557ca2.jpg,,,,,,,,,,,,,ptag_01KBEW0F3CT0310464P6A4YN29,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,349,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/pubg-gun-set/64d10383-a7da-488b-bacf-54e4f8ec4b9a.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/pubg-gun-set/30c2917c-d95d-43f2-a442-4afd7a50a1ac.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/pubg-gun-set/275c2983-c1b6-4e5d-a5bf-c6a34aa42ea4.jpg,,,,,
,racing-sport-mood-car,Racing Sport Mood Car,,"<p><span>Equipped with rechargeable battery (Included) for the car. Can be used about 25 minutes after fully charged batteries. Car speed can reach up to 3-4 mph for an exciting driving experience. The bright led headlights will glow with forward motion. It is out of this world when the dazzling headlights glow in the dark. Wheels are made of high quality rubber to prevent slipping. It is also fitted with rubber tires with rims. Non-toxic ABS plastic and a glossy exterior. Smooth flexible wheels with clear patterns and independent suspension system can reduce the friction between the tires and floor and bring the most active suspension, so it can freely run into around the house. Frequency is the updated new feature for this RC car, which provides stable and wider control range for the play, provides a range of up to 80ft &amp; allows you to race at a speed up to 4mph. Included rechargeable Batteries for the car and require Batteries for the remote controller. This Branded Kid Car can move in every direction with the help of a remote, you can move it Forward, Backward, Left and Right you choose to. Best Birthday Gift and Christmas Gift.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/racing-sport-mood-car/7d63ed8e-2031-4509-b942-c6bf426020f8.png,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,1649,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/racing-sport-mood-car/e04d689c-eafd-4226-84dd-a16b5c25515a.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/racing-sport-mood-car/d0e91694-0758-462f-b1e5-994bdfecd8d7.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/racing-sport-mood-car/72dace59-b5a7-4110-a1b7-97230efdbbba.avif,,,,,
,range-rover-metal-diecast-car-model-car,Range Rover Metal Diecast Car Model Car,,"<div>
<div id=""productDescription"" class=""a-section a-spacing-small"">
<p><span>Introducing the epitome of speed and style: the Diecast Road Racing Car Collection. Crafted with precision and passion, these diecast model cars are the embodiment of automotive excellence, designed to satisfy the cravings of both collectors and enthusiasts alike. Constructed from high-quality metal, each diecast car in this collection boasts unparalleled durability and authenticity. From the sleek curves of the Lamborghini to the luxurious lines of the Mercedes Car, every detail has been meticulously replicated to capture the essence of these iconic vehicles. </span></p>
</div>
</div>
<div>
<div id=""feature-bullets"" class=""a-section a-spacing-medium a-spacing-top-small"">
<div class=""a-row a-expander-container a-expander-inline-container""></div>
</div>
</div>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/b44d2cf6-ee27-42c1-8cfc-a9f7ef740740.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: black,,,FALSE,FALSE,0,,,,,,,,999,Color,black,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/b44d2cf6-ee27-42c1-8cfc-a9f7ef740740.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/fa9cd8d2-7a14-4318-ac50-b63f5eba204c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/0068edda-990e-45bc-b32a-6071e89e3f4e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/2612e8c2-cea4-4ae1-a1a9-042ced6255d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/61dfc886-edfb-44f2-ad59-c783d1425e9e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/396aee3e-3e0f-4537-9b17-adfde56df4fb.jpg,,
,range-rover-metal-diecast-car-model-car,Range Rover Metal Diecast Car Model Car,,"<div>
<div id=""productDescription"" class=""a-section a-spacing-small"">
<p><span>Introducing the epitome of speed and style: the Diecast Road Racing Car Collection. Crafted with precision and passion, these diecast model cars are the embodiment of automotive excellence, designed to satisfy the cravings of both collectors and enthusiasts alike. Constructed from high-quality metal, each diecast car in this collection boasts unparalleled durability and authenticity. From the sleek curves of the Lamborghini to the luxurious lines of the Mercedes Car, every detail has been meticulously replicated to capture the essence of these iconic vehicles. </span></p>
</div>
</div>
<div>
<div id=""feature-bullets"" class=""a-section a-spacing-medium a-spacing-top-small"">
<div class=""a-row a-expander-container a-expander-inline-container""></div>
</div>
</div>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/b44d2cf6-ee27-42c1-8cfc-a9f7ef740740.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: red,,,FALSE,FALSE,0,,,,,,,,999,Color,red,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/b44d2cf6-ee27-42c1-8cfc-a9f7ef740740.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/fa9cd8d2-7a14-4318-ac50-b63f5eba204c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/0068edda-990e-45bc-b32a-6071e89e3f4e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/2612e8c2-cea4-4ae1-a1a9-042ced6255d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/61dfc886-edfb-44f2-ad59-c783d1425e9e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/396aee3e-3e0f-4537-9b17-adfde56df4fb.jpg,,
,range-rover-metal-diecast-car-model-car,Range Rover Metal Diecast Car Model Car,,"<div>
<div id=""productDescription"" class=""a-section a-spacing-small"">
<p><span>Introducing the epitome of speed and style: the Diecast Road Racing Car Collection. Crafted with precision and passion, these diecast model cars are the embodiment of automotive excellence, designed to satisfy the cravings of both collectors and enthusiasts alike. Constructed from high-quality metal, each diecast car in this collection boasts unparalleled durability and authenticity. From the sleek curves of the Lamborghini to the luxurious lines of the Mercedes Car, every detail has been meticulously replicated to capture the essence of these iconic vehicles. </span></p>
</div>
</div>
<div>
<div id=""feature-bullets"" class=""a-section a-spacing-medium a-spacing-top-small"">
<div class=""a-row a-expander-container a-expander-inline-container""></div>
</div>
</div>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/b44d2cf6-ee27-42c1-8cfc-a9f7ef740740.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: white,,,FALSE,FALSE,0,,,,,,,,999,Color,white,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/b44d2cf6-ee27-42c1-8cfc-a9f7ef740740.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/fa9cd8d2-7a14-4318-ac50-b63f5eba204c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/0068edda-990e-45bc-b32a-6071e89e3f4e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/2612e8c2-cea4-4ae1-a1a9-042ced6255d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/61dfc886-edfb-44f2-ad59-c783d1425e9e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/range-rover-metal-diecast-car-model-car/396aee3e-3e0f-4537-9b17-adfde56df4fb.jpg,,
,rc-jcb-excavator-toy,RC JCB Excavator Toy,,"<p>Realistic Design: This remote-controlled excavator toy features a highly detailed and realistic construction vehicle design, complete with a movable arm, bucket, and treaded wheels.<br>Enjoy the convenience of wireless control with the included controller, allowing you to operate the excavator from a distance.</p>
<p>Experience the thrill of digging and shovelling with the excavator’s articulated arm and bucket movement.</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rc-jcb-excavator-toy/67065ecf-605a-43a0-b38c-e7adc0d93733.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,949,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rc-jcb-excavator-toy/e3c01140-5d96-4a41-956d-c3a96a28d822.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rc-jcb-excavator-toy/e1003a12-a453-4256-af6e-f6d8ab9cef19.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rc-jcb-excavator-toy/0d3c1ad1-fa52-4580-8136-1302d5fa4f90.jpg,,,,,
,rechargeable-educational-phone-toy-kids,Rechargeable Educational Mobile Phone Toy Kids,,"<p>Blast off into learning and fun with this engaging kids' toy smartphone! Designed to look just like a real phone, it features a vibrant, interactive screen with colorful icons for music, stories, numbers, shapes, and more. Little astronauts will love exploring the engaging activities, while the space-themed case sparks imagination. It's the perfect toy to introduce early learning concepts and keep tiny hands happily entertained!</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/24b49040-16d6-42e5-a32b-bc09f61e7694.jpg,,,,,,,,,,,,,ptag_01KBEW0W0RC5RYW1K6Y4NF40FV,,,,,TRUE,,,Color: blue,,,FALSE,FALSE,0,,,,,,,,299,Color,blue,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/d6c9e41f-3e60-471b-9db1-eb8033964c29.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/658bb1c6-bbcf-4cdd-9979-a441f8ec1ea4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/864bbd01-a1ac-4874-a4e4-432c37935056.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/33b29f89-ff9a-4a68-8f2a-c95c3fc85c71.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/2d699ea7-777a-41aa-a944-5104de986990.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/502375a9-1d42-462a-9219-2c40793e05f8.jpg,,
,rechargeable-educational-phone-toy-kids,Rechargeable Educational Mobile Phone Toy Kids,,"<p>Blast off into learning and fun with this engaging kids' toy smartphone! Designed to look just like a real phone, it features a vibrant, interactive screen with colorful icons for music, stories, numbers, shapes, and more. Little astronauts will love exploring the engaging activities, while the space-themed case sparks imagination. It's the perfect toy to introduce early learning concepts and keep tiny hands happily entertained!</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/24b49040-16d6-42e5-a32b-bc09f61e7694.jpg,,,,,,,,,,,,,ptag_01KBEW0W0RC5RYW1K6Y4NF40FV,,,,,TRUE,,,Color: pink,,,FALSE,FALSE,0,,,,,,,,299,Color,pink,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/d6c9e41f-3e60-471b-9db1-eb8033964c29.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/658bb1c6-bbcf-4cdd-9979-a441f8ec1ea4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/864bbd01-a1ac-4874-a4e4-432c37935056.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/33b29f89-ff9a-4a68-8f2a-c95c3fc85c71.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/2d699ea7-777a-41aa-a944-5104de986990.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rechargeable-educational-phone-toy-kids/502375a9-1d42-462a-9219-2c40793e05f8.jpg,,
,remote-control-rc-planes,Remote Control RC Planes,,"<ul>
<li>
<span> </span>REMOTE CONTROL: 2.4GHz remote control system ensures stable signal transmission and precise control for smooth flying experience</li>
<li>ADVANCED FEATURES: Equipped with LED lights for night flying and capable of performing 360-degree flips for spectacular aerial manoeuvres</li>
<li>BATTERY SPECIFICATIONS: Includes 1 lithium polymer batteries (200g) with 4.0 mAh capacity for extended flight time</li>
<li>DESIGN &amp; MATERIAL: Constructed with durable plastic material, featuring an aerodynamic fighter jet design in grey colour</li>
<li>SAFETY &amp; AGE RATING: Recommended for ages 14 and above, includes essential safety features, and requires adult supervision for operation</li>
<li>
</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/9a254c51-0b3d-451a-8536-215824f938cc.png,,,,,,,,,,,,,ptag_01KBEW0F3CT0310464P6A4YN29,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,2199,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/0497ea12-5d8a-4a91-a2d3-8f5699d0f9a3.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/6b3de490-5f9d-470c-a824-baeb810dfb86.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/33b315f2-039d-4db8-9c43-4e3295e2ea72.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/10ea00c6-37eb-4a7b-be2e-a646afbfd76b.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/10035766-2a14-4a20-8ad2-53985971a641.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/remote-control-rc-planes/175545b8-8653-4492-8deb-bd2693e4a94d.jpg,,
